,item,predictions,cosine_predicted
650,appliance,Home Improvement,0.8163247826850308
651,appliance,Apparel Industry,0.8108278668597171
652,appliance,Auto Repair,0.8105918063330382
653,appliance,Auto Type,0.8001943406789297
654,appliance,Home & Garden,0.8005519564924822
655,appliance,Shopping,0.7926678106087495
656,appointment,Prom,0.8376706567288237
657,appointment,Dating,0.8266851960669171
658,appointment,Shopping,0.8238121185899219
659,appointment,Wedding,0.8187169481950941
660,appointment,Birthday,0.7989914091352688
661,appointment,Events and Attractions,0.7826559479822444
662,appointment,Personal Celebrations & Life Events,0.7840526497219128
663,appointment,Family and Relationships,0.7814596105727921
664,approach,Dating,0.8073234759557771
665,approach,Family and Relationships,0.7854681123445841
666,apricot,Coupe,0.8149525051555433
667,apricot,Automotive,0.7818525593760898
668,apron,Home Appliances,0.8104890313052866
669,apron,Women's Clothing,0.8074980424099032
670,apron,Home & Garden,0.778137275555302
671,apron,Style & Fashion,0.7754769086205636
672,aqua,Bath and Shower,0.8076856286445476
673,aqua,Style & Fashion,0.7782906626073358
674,aquarium,Zoos & Aquariums,0.8784034703797332
675,aquarium,Gardening,0.8204231532567565
676,aquarium,Museums & Galleries,0.8098082388332549
677,aquarium,Space and Astronomy,0.807570442639265
678,aquarium,Parks & Nature,0.8011368430416037
679,aquarium,Events and Attractions,0.7796593987821986
680,aquarium,Home & Garden,0.8047263076154885
681,aquarium,Science,0.8033321851147084
682,aquarium fish,Zoos & Aquariums,0.8450774669514547
683,aquarium fish,Large Animals,0.80292916757847
684,aquarium fish,Pets,0.8002827018374307
685,aqueduct,Rail Travel,0.8077294099387579
686,aqueduct,Travel,0.7915869698475054
687,arcade,Video Gaming,0.8415603889249779
688,arcade,Games and Puzzles,0.8402232409038546
689,arcade,Card Games,0.8335626825499417
690,arcade,Sports,0.8293205620679965
691,arcade,Board Games and Puzzles,0.8262861378757539
692,arcade,Children's Games and Toys,0.8232373231131739
693,arcade,Shopping,0.8177424469491996
694,arcade,Museums & Galleries,0.8146521678963317
695,arcade,Casinos & Gambling,0.8087959205552108
696,arcade,Malls & Shopping Centers,0.8052307400408057
697,arcade,Zoos & Aquariums,0.8045622402069339
698,arcade,Bars & Restaurants,0.8024438794707353
699,arcade,Cinemas and Events,0.7982209653941182
700,arcade,Hobbies & Interests,0.7858058235262583
701,arcade machine,Video Gaming,0.8410202600007565
702,arcade machine,Card Games,0.8241219901982298
703,arcade machine,Children's Games and Toys,0.8236035300405853
704,arcade machine,Games and Puzzles,0.8228528597424488
705,arcade machine,Board Games and Puzzles,0.8110949616107104
706,arcade machine,Casinos & Gambling,0.8069257493110892
707,arcade machine,Home Appliances,0.8060978820502922
708,arcade machine,Hobbies & Interests,0.772038067746321
709,arcade machine,Shopping,0.7811590820563137
710,arch,Convertible,0.811117755025335
711,arch bridge,Rail Travel,0.7995035806559347
712,arch bridge,Travel,0.7796201760450195
713,archaelogical excavation,Outdoor Activities,0.7932148763243251
714,archery,Sports,0.8445233611502407
715,archery,Cooking,0.8367385488051824
716,archery,Camping,0.8364246890163989
717,archery,Shaving,0.8324341147647871
718,archery,Gardening,0.8284880145137903
719,archery,Outdoor Activities,0.8245507555781266
720,archery,Shopping,0.8209246938520037
721,archery,Birds,0.8183085974757514
722,archery,Motorcycles,0.8118606492988298
723,archery,Video Gaming,0.8100454581327039
724,archery,Musical Instruments,0.8077451617128067
725,archery,Hobbies & Interests,0.8066684710542227
726,archery,Barbecues and Grilling,0.804848390479614
727,archery,Card Games,0.8042609796172324
728,archery,Space and Astronomy,0.8017995341182215
729,archipelago,Beach Travel,0.8177777739506569
730,archipelago,Asia Travel,0.8159793762808946
731,archipelago,Polar Travel,0.8131668489575813
732,archipelago,South America Travel,0.8085097052034053
733,archipelago,Travel Locations,0.8037025959510178
734,archipelago,Africa Travel,0.8004273718023395
735,archipelago,Parks & Nature,0.7987323846464701
736,archipelago,Travel,0.7989902740594667
737,architect,Remodeling & Construction,0.8128551370391656
738,architect,Home & Garden,0.7871449996157294
739,architecture,Beauty,0.8490354150998137
740,architecture,Sports,0.8462226551399499
741,architecture,Science,0.8453109875753001
742,architecture,Landscaping,0.8432584391003473
743,architecture,Education,0.8372201297743513
744,architecture,Travel,0.8364540863006558
745,architecture,Remodeling & Construction,0.8351080674585203
746,architecture,Shopping,0.8340553643260062
747,architecture,Houses,0.8253662630070444
748,architecture,Convertible,0.8253559684523235
749,architecture,Gardening,0.8243881038844375
750,architecture,Fine Art,0.8211247833215897
751,architecture,Home & Garden,0.8195716308730684
752,architecture,Style & Fashion,0.8195571168477198
753,architecture,Movies,0.8188765788110245
754,archive,Movies,0.8265140581305022
755,archive,Convertible,0.8244145773407487
756,archive,Education,0.8181331055832349
757,archive,Museums & Galleries,0.8035287682021865
758,archive,Music and Audio,0.7995051591339106
759,archive,Zoos & Aquariums,0.7990339297935142
760,archive,Automotive,0.7910732385639814
761,archive,Auto Body Styles,0.7748171151040036
762,archive,Events and Attractions,0.7764822953539482
763,archway,Coupe,0.8041225534076902
764,archway,Automotive,0.7762768843659553
765,archway,Auto Body Styles,0.7737718773493627
766,area,Shopping,0.830332833326903
767,area,Sports,0.8254892196778247
768,area,Beauty,0.8227156548023441
769,area,Land and Farms,0.807028162396587
770,area,Space and Astronomy,0.8053791256812037
771,area,Asia Travel,0.803001611886929
772,area,Travel Locations,0.800745486118642
773,area,Style & Fashion,0.7887782751041796
774,area,Real Estate,0.796914581449427
775,area,Science,0.8174279816123938
776,arena,Sports,0.8652054971846346
777,arena,Shopping,0.8281646297172099
778,arena,Outdoor Activities,0.8246840200430943
779,arena,Theater Venues and Events,0.8226667034808296
780,arena,Zoos & Aquariums,0.8224350467929968
781,arena,Travel,0.8218313929974495
782,arena,Prom,0.8212030159101589
783,arena,Movies,0.8211359501098756
784,arena,Events and Attractions,0.8136138936901876
785,arena,Card Games,0.8108723938933411
786,arena,Parks & Nature,0.8064201328671945
787,arena,Space and Astronomy,0.8058556494079798
788,arena,Malls & Shopping Centers,0.8046184574377052
789,arena,Cinemas and Events,0.8035790263597443
790,arena,Board Games and Puzzles,0.8011628412692244
791,argument,Prom,0.8294296794156848
792,argument,Convertible,0.8175379183789285
793,argument,Automotive,0.7695134525756109
794,arm,Beauty,0.8052702279361618
795,armadillo,Reptiles,0.8211767706160332
796,armadillo,Pets,0.778870097343567
797,armband,Women's Jewelry and Watches,0.8436036138436509
798,armband,Women's Handbags and Wallets,0.8108361816993345
799,armband,Travel Accessories,0.8099163179009471
800,armband,Musical Instruments,0.8072610919231114
801,armband,Home Security,0.7990959481792158
802,armband,Style & Fashion,0.7868289118221087
803,armband,Travel,0.7920016979060667
804,armband,Hobbies & Interests,0.77224817981222
805,armband,Home & Garden,0.7754035611581298
806,armchair,Shopping,0.8091331448210463
807,armoire,Coupe,0.8183806407110277
808,armoire,Home Appliances,0.8168841855509869
809,armoire,Apparel Industry,0.80199395014191
810,armoire,Women's Clothing,0.8016231092956269
811,armoire,Musical Instruments,0.7994378820831599
812,armoire,Household Supplies,0.7994036713588624
813,armoire,Automotive,0.7914167194854402
814,armoire,Auto Body Styles,0.776585697401869
815,armoire,Home & Garden,0.7852987984998401
816,armoire,Style & Fashion,0.7814533564000112
817,armor,Beauty,0.8307902502335969
818,armor,Convertible,0.8294985362917985
819,armor,Prom,0.8192215538914849
820,armor,Home Security,0.8087550267339986
821,armor,Van,0.7994898243944519
822,armor,Style & Fashion,0.7956043987263387
823,armor,Automotive,0.7891421464452751
824,armor,Auto Body Styles,0.7905734367584791
825,armor,Home & Garden,0.7863928114486827
826,army,Dogs,0.8063418559080301
827,army base,Camping,0.7976317363273042
828,army tank,SUV,0.821365422756269
829,army tank,Green Vehicles,0.8107979240135146
830,army tank,Commercial Trucks,0.8098597909686287
831,army tank,Pickup Trucks,0.8038100894106914
832,army tank,Automotive,0.7981952908141345
833,army tank,Auto Body Styles,0.7780021122641656
834,army tank,Auto Type,0.7814937446171063
835,array,Beauty,0.8080917086342814
836,array,Style & Fashion,0.7697570617179696
837,arrest,Camping,0.7890602366895612
838,arrest,Travel,0.7797252511045986
839,arrow,Birds,0.8156127057005342
840,arrow,Pets,0.7976346041509168
841,art,Sports,0.8797454721505537
842,art,Fine Art,0.8722928282128976
843,art,Science,0.8683006072141698
844,art,Shopping,0.8555710807739464
845,art,Beauty,0.8498442055924346
846,art,Education,0.8466855240184532
847,art,Movies,0.8307551824587703
848,art,Travel,0.8270960799773641
849,art,Style & Fashion,0.8240360649130372
850,art,Museums & Galleries,0.823179386183208
851,art,Dating,0.8212996893934157
852,art,Books and Literature,0.8156423822069141
853,art,Music and Audio,0.812959577288479
854,art,Musical Instruments,0.809859151413501
855,art,Pop Culture,0.8094700884281549
856,art exhibition,Museums & Galleries,0.8815715830183661
857,art exhibition,Fine Art,0.8666257172255698
858,art exhibition,Fashion Events,0.8517995388611405
859,art exhibition,Concerts & Music Events,0.8309390161464993
860,art exhibition,Comedy Events,0.827870489199922
861,art exhibition,Theater Venues and Events,0.8271354269773685
862,art exhibition,Auto Shows,0.8269276031160651
863,art exhibition,Events and Attractions,0.8195154576069463
864,art exhibition,Zoos & Aquariums,0.8159002531060023
865,art exhibition,Cinemas and Events,0.8113358538551988
866,art exhibition,Awards Shows,0.8100848291577728
867,art exhibition,Space and Astronomy,0.8092941245536875
868,art exhibition,Parks & Nature,0.7987669910086821
869,art exhibition,Style & Fashion,0.7987586411697617
870,art gallery,Museums & Galleries,0.9149574003899499
871,art gallery,Fine Art,0.867695663516663
872,art gallery,Zoos & Aquariums,0.8322968449855745
873,art gallery,Theater Venues and Events,0.824780878995638
874,art gallery,Shopping,0.8246072761178873
875,art gallery,Events and Attractions,0.8238908729277833
876,art gallery,Home & Garden,0.8198211474690116
877,art gallery,Fashion Events,0.8140796907911657
878,art gallery,Concerts & Music Events,0.8133663618114824
879,art gallery,Space and Astronomy,0.8114356540114527
880,art gallery,Malls & Shopping Centers,0.8103800507496692
881,art gallery,Cinemas and Events,0.8098463792823593
882,art gallery,Parks & Nature,0.8098131896075372
883,art gallery,Comedy Events,0.8070302016985942
884,art gallery,Bars & Restaurants,0.8055341414865009
885,art print,Fine Art,0.8536441213540329
886,art school,Fine Art,0.8634883129583797
887,art school,Museums & Galleries,0.8283403909706734
888,art school,College Education,0.8265505415274415
889,art school,Education,0.8193756266410497
890,art school,Education industry,0.8122330874462677
891,art school,Style & Fashion,0.8092216940604535
892,art school,Business and Finance,0.7692699785803647
893,art studio,Fine Art,0.8593358567591612
894,art studio,Museums & Galleries,0.8266978038433717
895,art studio,Music and Audio,0.8165444891860241
896,art studio,Media Industry,0.8102227338310937
897,art studio,Space and Astronomy,0.8075460117087072
898,art studio,Style & Fashion,0.8045945515163304
899,art studio,Musical Instruments,0.8011723759623296
900,art studio,Events and Attractions,0.776745265972456
901,art studio,Business and Finance,0.767038725906216
902,art studio,Science,0.8032471897187421
903,art vector illustration,Fine Art,0.8329017892357546
904,art vector illustration,Style & Fashion,0.8105147050012237
905,artichoke,Gardening,0.7949607714016557
906,artichoke,Home & Garden,0.7724720664571318
907,article,Science,0.8376064197796245
908,article,Movies,0.8342601086490873
909,article,Sports,0.8339144273182537
910,article,Shopping,0.8317379354154719
911,article,Education,0.829963854436222
912,article,Prom,0.8208330854546748
913,article,Convertible,0.8199122057362175
914,article,Beauty,0.8175799367095933
915,article,Fine Art,0.8026345443025952
916,article,Books and Literature,0.802112435560804
917,article,Healthy Living,0.7996392729534669
918,artifact,Convertible,0.8458075602251204
919,artifact,Science,0.8271480315632053
920,artifact,Sports,0.8269995443870084
921,artifact,Beauty,0.8253689448385246
922,artifact,Fine Art,0.8149944806568004
923,artifact,Musical Instruments,0.8053973164504643
924,artifact,Auto Type,0.7990407831624649
925,artifact,Automotive,0.805845817232235
926,artifact,Style & Fashion,0.7790416151689
927,artist,Fine Art,0.8462110754409076
928,artist,Movies,0.845738045974098
929,artist,Sports,0.8351069311973701
930,artist,Science,0.8286845839850139
931,artist,Beauty,0.8284139580351253
932,artist,Shopping,0.8278688898798329
933,artist,Convertible,0.8225698486500224
934,artist,Prom,0.8221838265034953
935,artist,Education,0.8208959295833473
936,artist,Travel,0.8204226481315459
937,artist,Musical Instruments,0.8084911418763266
938,artist,Music and Audio,0.8080140588918274
939,artist,Entertainment Industry,0.8074480320799999
940,artist,Style & Fashion,0.804998073852813
941,artist,Museums & Galleries,0.8049518813120031
942,artists loft,Fine Art,0.8371824392454754
943,artists loft,Museums & Galleries,0.8244007078257779
944,artists loft,Apartments,0.821361211460637
945,artists loft,Office Property,0.8121771459609441
946,artists loft,Theater Venues and Events,0.806066217723599
947,artists loft,Auto Shows,0.801884178572026
948,artists loft,Space and Astronomy,0.8017958681040102
949,artists loft,Concerts & Music Events,0.7991024672010119
950,artists loft,Events and Attractions,0.7756724556486322
951,artists loft,Real Estate,0.7816751011983014
952,ash,Beauty,0.8226488330821886
953,ash,Asia Travel,0.8002075592994877
954,ash,Style & Fashion,0.7775897469722899
955,ash,Travel,0.8062114750094675
956,ashtray,Desktops,0.7995897056872103
957,asia temple,Asia Travel,0.8899084281844817
958,asia temple,Australia and Oceania Travel,0.7996478555388018
959,asia temple,Africa Travel,0.7988554513373604
960,asia temple,Travel,0.7813510737790287
961,asia temple,Travel Locations,0.789800088039569
962,asparagus,Gardening,0.8315838332310708
963,asparagus,Grocery Shopping,0.8094732989882282
964,asparagus,Barbecues and Grilling,0.8060225771905932
965,asparagus,Home & Garden,0.7901120335562017
966,asparagus,Shopping,0.8060989163097579
967,asparagus,Food & Drink,0.7866325771110869
968,asphalt road,Road-Side Assistance,0.8295454231991689
969,asphalt road,Commercial Trucks,0.8067518511839175
970,asphalt road,Green Vehicles,0.7990172068518048
971,asphalt road,Automotive,0.8021210848074818
972,asphalt road,Auto Body Styles,0.7747922130692269
973,asphalt road,Auto Type,0.7788099823854703
974,assemble,Convertible,0.836022745943343
975,assemble,Automotive,0.7792384362577016
976,assembly,Convertible,0.8381322868113319
977,assembly,Shopping,0.8212084459117925
978,assembly,Auto Parts,0.8042599176468523
